filename,image_path,mask_path,DSC,IoU,Sens,Spec,MCC,Kappa,HD95,NSD
JPCLN024.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN024.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN024.png,0.9828663113858854,0.9663098591543852,0.9830916489935329,0.9936991827650827,0.976648204138679,0.9766481314870167,2.0,0.9695158398029319
JPCLN025.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN025.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN025.png,0.9830260996529224,0.9666188083267727,0.9833252190841143,0.9942163571193805,0.9773437841262607,0.9773436775580018,2.0,0.9637146371404446
JPCLN026.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN026.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN026.png,0.98404107688015,0.9685835268401545,0.9851803825309197,0.9915800013651795,0.9761869971181575,0.9761855214991485,2.0,0.9767818574461298
JPCLN027.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN027.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN027.png,0.9809707545926731,0.9626522094570101,0.9769868995628921,0.9920020639832555,0.9708329643602361,0.9708139560245884,2.0,0.9613552143940638
JPCLN028.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN028.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN028.png,0.9845883574221463,0.9696445423085208,0.9850996684372687,0.9901488778606548,0.9750554875919888,0.9750551228527553,2.0,0.9709583736642258
JPCLN029.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN029.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN029.png,0.9783967148719949,0.9577070954205119,0.9770360861496383,0.9945063477887576,0.9725282864142261,0.972526732327576,2.23606797749979,0.9411352487670559
JPCLN030.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN030.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN030.png,0.9750035709181618,0.9512263099214319,0.98300691244183,0.987960810361801,0.9659557645856414,0.9658961434328149,3.0,0.9123919308304762
JPCLN031.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN031.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN031.png,0.9834786134195765,0.9674942666262999,0.988891153688856,0.9905471336467612,0.9763915758761829,0.9763616129511417,2.0,0.9776688453105792
JPCLN032.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN032.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN032.png,0.980343866170776,0.9614455635050078,0.9785250463817353,0.9912907040201494,0.9707374912910058,0.9707337518311776,2.23606797749979,0.9378881987529095
JPCLN033.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN033.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN033.png,0.9843310139690381,0.9691454868732511,0.9849588094600132,0.993429079000665,0.9780157093276259,0.9780152943557658,1.4142135623730951,0.9869095048321748
JPCLN034.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN034.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN034.png,0.9802981071739182,0.9613575438769099,0.9792375064394748,0.9921736114120037,0.9720213762740522,0.9720202030805518,2.0,0.971619365603942
JPCLN035.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN035.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN035.png,0.986733253718166,0.9738139116268916,0.9863691613122997,0.9930117647056488,0.979546615909767,0.9795464358034057,2.0,0.9783183500741496
JPCLN036.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN036.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN036.png,0.9817184643507867,0.9640933572706729,0.9823316825052504,0.9901676599492174,0.972208132764163,0.9722076733779977,2.8284271247461903,0.9366347177798902
JPCLN037.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN037.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN037.png,0.9851833710889043,0.9707993966811639,0.9840386497058561,0.9954660052047424,0.9802661573700616,0.9802649544745567,1.4142135623730951,0.9908480780903549
JPCLN038.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN038.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN038.png,0.9822090210365366,0.9650400144407214,0.9741845350173272,0.9968210624985233,0.9763647351879995,0.9763059567978459,2.0,0.9729404690260197
JPCLN039.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN039.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN039.png,0.9780770266628124,0.9570946658228141,0.9795544047035768,0.9907444839249792,0.9694142796295275,0.9694121093812279,2.23606797749979,0.9468599033759248
