filename,image_path,mask_path,Dice (DSC),IoU (Jaccard)
JPCLN125.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN125.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN125.png,0.9735163450241089,0.9484004378318787
JPCLN126.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN126.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN126.png,0.9724797010421753,0.9464345574378967
JPCLN127.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN127.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN127.png,0.9659335613250732,0.934113621711731
JPCLN128.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN128.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN128.png,0.9755347967147827,0.9522395133972168
JPCLN129.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN129.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN129.png,0.9707157015800476,0.9430987238883972
JPCLN130.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN130.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN130.png,0.9701303243637085,0.9419947266578674
JPCLN131.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN131.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN131.png,0.9470000863075256,0.8993390798568726
JPCLN132.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN132.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN132.png,0.9712764620780945,0.9441584348678589
JPCLN133.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN133.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN133.png,0.9570763111114502,0.917687714099884
JPCLN134.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN134.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN134.png,0.9708571434020996,0.9433664679527283
JPCLN135.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN135.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN135.png,0.9758526682853699,0.9528452754020691
JPCLN136.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN136.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN136.png,0.9696398973464966,0.9410708546638489
JPCLN137.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN137.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN137.png,0.9458657503128052,0.8972955942153931
JPCLN138.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN138.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN138.png,0.972597062587738,0.9466573596000671
