filename,image_path,mask_path,Global Accuracy,Dice (DSC),IoU (Jaccard)
JPCLN070.png,./Normalized Data\jsrt\cxr\JPCLN070.png,./Normalized Data\jsrt\masks\JPCLN070.png,0.9642791748046875,0.9479280114173889,0.9010106325149536
JPCLN071.png,./Normalized Data\jsrt\cxr\JPCLN071.png,./Normalized Data\jsrt\masks\JPCLN071.png,0.988494873046875,0.9774265289306641,0.9558496475219727
JPCLN072.png,./Normalized Data\jsrt\cxr\JPCLN072.png,./Normalized Data\jsrt\masks\JPCLN072.png,0.9872894287109375,0.9741889238357544,0.9496768116950989
JPCLN073.png,./Normalized Data\jsrt\cxr\JPCLN073.png,./Normalized Data\jsrt\masks\JPCLN073.png,0.9852142333984375,0.9766117334365845,0.9542924761772156
JPCLN074.png,./Normalized Data\jsrt\cxr\JPCLN074.png,./Normalized Data\jsrt\masks\JPCLN074.png,0.9829864501953125,0.9764026403427124,0.95389324426651
JPCLN075.png,./Normalized Data\jsrt\cxr\JPCLN075.png,./Normalized Data\jsrt\masks\JPCLN075.png,0.9779815673828125,0.968286395072937,0.9385225176811218
JPCLN076.png,./Normalized Data\jsrt\cxr\JPCLN076.png,./Normalized Data\jsrt\masks\JPCLN076.png,0.9779815673828125,0.9653732776641846,0.9330642819404602
JPCLN077.png,./Normalized Data\jsrt\cxr\JPCLN077.png,./Normalized Data\jsrt\masks\JPCLN077.png,0.987518310546875,0.9794926047325134,0.9598093628883362
JPCLN078.png,./Normalized Data\jsrt\cxr\JPCLN078.png,./Normalized Data\jsrt\masks\JPCLN078.png,0.9825439453125,0.974514365196228,0.9502954483032227
JPCLN079.png,./Normalized Data\jsrt\cxr\JPCLN079.png,./Normalized Data\jsrt\masks\JPCLN079.png,0.988037109375,0.9810600280761719,0.9628242254257202
JPCLN080.png,./Normalized Data\jsrt\cxr\JPCLN080.png,./Normalized Data\jsrt\masks\JPCLN080.png,0.986114501953125,0.9767667651176453,0.9545885324478149
JPCLN081.png,./Normalized Data\jsrt\cxr\JPCLN081.png,./Normalized Data\jsrt\masks\JPCLN081.png,0.98565673828125,0.974767804145813,0.9507775902748108
JPCLN082.png,./Normalized Data\jsrt\cxr\JPCLN082.png,./Normalized Data\jsrt\masks\JPCLN082.png,0.9849395751953125,0.9741087555885315,0.9495244026184082
JPCLN083.png,./Normalized Data\jsrt\cxr\JPCLN083.png,./Normalized Data\jsrt\masks\JPCLN083.png,0.9858551025390625,0.980648398399353,0.9620315432548523
JPCLN084.png,./Normalized Data\jsrt\cxr\JPCLN084.png,./Normalized Data\jsrt\masks\JPCLN084.png,0.9851226806640625,0.9737712740898132,0.9488832950592041
JPCLN085.png,./Normalized Data\jsrt\cxr\JPCLN085.png,./Normalized Data\jsrt\masks\JPCLN085.png,0.9860382080078125,0.9716094136238098,0.9447863698005676
JPCLN086.png,./Normalized Data\jsrt\cxr\JPCLN086.png,./Normalized Data\jsrt\masks\JPCLN086.png,0.984619140625,0.9792541265487671,0.9593515396118164
